Processes: 411 total, 4 running, 407 sleeping, 1814 threads 
2018/10/10 10:38:01
Load Avg: 1.87, 1.65, 1.67 
CPU usage: 12.91% user, 14.16% sys, 72.91% idle 
SharedLibs: 189M resident, 56M data, 18M linkedit.
MemRegions: 93775 total, 4977M resident, 138M private, 1459M shared.
PhysMem: 15G used (2855M wired), 958M unused.
VM: 1863G vsize, 1302M framework vsize, 3123227(0) swapins, 3634695(0) swapouts.
Networks: packets: 0/0B in, 0/0B out.
Disks: 0/0B read, 0/0B written.

PID    COMMAND          %CPU TIME     #TH   #WQ #PORTS MEM    PURG   CMPRS  PGRP  PPID  STATE    BOOSTS     %CPU_ME %CPU_OTHRS UID FAULTS   COW    MSGSENT   MSGRECV   SYSBSD    SYSMACH   CSW       PAGEINS IDLEW POWER INSTRS CYCLES USER                   #MREGS RPRVT VPRVT VSIZE KPRVT KSHRD
10271  fpsd             0.0   00:07.68 0     0    0      0B     0B     0B     10271 1     sleeping  0[0]      0.00000  0.00000    265 0        0      0         0         0         0         0         0       0     0.0   0          0          _fpsd                  N/A    N/A   N/A   N/A   N/A   N/A  
10270  com.apple.BKAgen 0.0   00:00.27 0     0    0      0B     0B     0B     10270 1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
9331   taskgated        0.0   00:01.42 0     0    0      0B     0B     0B     9331  1     sleeping *0[0]      0.00000  0.00000    0   0        0      1         0         41        2         1         0       0     0.0   2407028    2152365    root                   N/A    N/A   N/A   N/A   N/A   N/A  
9006   MTLCompilerServi 0.0   00:00.58 0     0    0      0B     0B     0B     9006  1     sleeping  0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
7403   Python           0.0   00:00.25 1/1   0    19     18556K 0B     0B     2260  2260  running  *0[1]      0.00000  0.00000    501 7993     400    95        30        11279     327       213       0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
7393   a.out            0.7   00:00.06 0     0    0      10240K 0B     0B     7387  7388  sleeping *0[0]      0.00000  0.00000    501 2560     0      2         1         1         2         6         0       1     0.8   8166117    18163027   species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
7389   top              4.2   00:00.85 0     0    1      0B     0B     0B     7387  7387  running  *0[0]      0.00000  0.00000    0   414      0      10236     5117      1680      8175      12        0       0     4.2   134187495  145701168  root                   N/A    N/A   N/A   N/A   N/A   N/A  
7388   sh               0.0   00:00.00 0     0    0      0B     0B     0B     7387  7387  sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
7387   sh               0.0   00:00.00 0     0    0      0B     0B     0B     7387  7256  sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
7380   Python           0.0   00:00.40 0     0    0      0B     0B     0B     2260  2260  sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
7336   Python           0.0   00:00.59 0     0    0      0B     0B     0B     2260  2260  sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
7324   ReportMemoryExce 0.0   00:00.02 0     0    0      0B     0B     0B     7324  1     sleeping  0[0]      0.00000  0.00000    269 0        0      0         0         0         0         0         0       0     0.0   0          0          _reportmemoryexception N/A    N/A   N/A   N/A   N/A   N/A  
7256   bash             0.0   00:00.03 0     0    0      0B     0B     0B     7256  2260  sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6817   QuickLookSatelli 0.0   00:00.35 0     0    0      0B     0B     0B     6817  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6815   quicklookd       0.0   00:00.42 0     0    0      0B     0B     0B     6815  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6430   mdworker_shared  0.0   00:00.13 0     0    0      0B     0B     0B     6430  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6429   mdworker_shared  0.0   00:00.13 0     0    0      0B     0B     0B     6429  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6375   mdworker_shared  0.0   00:00.28 0     0    0      0B     0B     0B     6375  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6340   plugin-container 0.0   00:07.02 0     0    0      0B     0B     0B     64071 64071 sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6313   mdworker_shared  0.0   00:00.16 0     0    0      0B     0B     0B     6313  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6312   mdworker_shared  0.0   00:00.24 0     0    0      0B     0B     0B     6312  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6311   mdworker_shared  0.0   00:00.13 0     0    0      0B     0B     0B     6311  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6298   ReportCrash      0.0   00:00.04 0     0    0      0B     0B     0B     6298  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6247   MTLCompilerServi 0.0   00:00.07 0     0    0      0B     0B     0B     6247  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6242   MTLCompilerServi 0.0   00:00.12 0     0    0      0B     0B     0B     6242  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
6240   LastPass         2.6   07:29.98 0     0    0      0B     0B     0B     6240  1     sleeping *0[1]      0.00000  0.62290    501 33       0      363       68        3919      785       406       0       0     2.6   18152158   72871956   species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5962   CoreServicesUIAg 0.0   00:00.33 0     0    0      0B     0B     0B     5962  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5697   USBAgent         0.0   00:00.10 0     0    0      0B     0B     0B     5697  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5694   plugin-container 0.0   00:08.78 0     0    0      0B     0B     0B     64071 64071 sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         5         0         4         0       1     0.0   1249657    1341046    species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5668   coreautha        0.0   00:09.26 0     0    0      0B     0B     0B     5668  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5667   followupd        0.0   00:00.16 0     0    0      0B     0B     0B     5667  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
5666   MTLCompilerServi 0.0   00:00.06 0     0    0      0B     0B     0B     5666  1     sleeping  0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
5665   diskmanagementd  0.0   00:00.32 0     0    0      0B     0B     0B     5665  1     sleeping *0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
5662   diagnosticd      0.0   00:45.65 0     0    0      0B     0B     0B     5662  1     sleeping *0[0]      0.00000  0.00000    0   0        0      0         0         0         0         0         0       0     0.0   0          0          root                   N/A    N/A   N/A   N/A   N/A   N/A  
3600   MTLCompilerServi 0.0   00:00.11 0     0    0      0B     0B     0B     3600  1     sleeping  0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
3136   colorsync.userag 0.0   00:00.12 0     0    0      0B     0B     0B     3136  1     sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
2668   plugin-container 0.0   00:12.70 0     0    0      0B     0B     0B     64071 64071 sleeping *0[0]      0.00000  0.00000    501 0        0      0         0         0         0         0         0       0     0.0   0          0          species_decipit        N/A    N/A   N/A   N/A   N/A   N/A  
